,location_population,friends_number,sex,education,dob,daily_commute,In relationship,Married,Married with kids,Single,Mastercard,Revolut,Visa,Gym,Squash,Bodybuilding,Rowing,Cardio,Weightlifting,Badminton,Crossfit,Fitness,Stretching,Power bike,Kettleballs
563,690422,222,0.0,1.0,46.0,96.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
564,63092,283,1.0,4.0,54.0,37.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
565,18877,202,0.0,6.0,41.0,11.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
566,138578,256,1.0,4.0,56.0,50.70429252782194,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
567,19663,106,1.0,4.0,47.0,53.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
568,3596,387,1.0,2.0,62.0,13.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
569,61262,192,1.0,4.0,34.0,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
570,690422,200,1.0,5.0,46.14666666666667,52.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
571,139819,196,1.0,2.0,27.0,41.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
572,1764615,34,0.0,4.0,43.566502463054185,63.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,3153,235,0.0,3.0,47.0,88.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,2378,300,0.0,2.0,62.0,86.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
577,2609,278,0.0,5.0,40.0,74.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
578,767348,293,1.0,5.0,44.38461538461539,83.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,1764615,187,0.0,2.0,32.0,43.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
580,767348,197,0.0,4.0,60.0,21.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
581,7040,216,1.0,6.0,24.0,48.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
582,224376,184,1.0,5.0,26.0,5.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
583,9428,280,1.0,4.0,82.0,92.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,464254,378,1.0,4.0,25.0,50.70429252782194,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,538633,317,1.0,5.0,34.0,30.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
587,37300,354,1.0,4.0,47.0,13.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,1764615,242,1.0,2.0,62.0,32.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
589,18924,39,0.0,1.0,56.0,16.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
590,1764615,230,0.0,4.0,54.0,6.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
591,2831,116,0.0,5.0,24.0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
592,30468,182,0.0,4.0,52.0,49.32786885245902,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
593,352313,302,1.0,3.0,52.0,22.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,638586,97,1.0,3.0,71.0,83.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
597,18851,101,0.0,4.0,60.0,32.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
600,14611,297,1.0,4.0,43.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,16272,283,1.0,4.0,47.0,33.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,44303,137,1.0,4.0,45.672,81.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
603,10297,217,1.0,4.0,31.0,44.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
604,74834,162,1.0,4.0,35.0,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
606,24325,204,1.0,4.0,65.0,98.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
607,37300,222,1.0,3.0,71.0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
608,48308,240,0.0,3.0,41.0,49.32786885245902,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
609,11942,312,1.0,4.0,23.0,50.70429252782194,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,38678,94,1.0,3.0,61.0,90.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
611,352313,363,0.0,4.0,26.0,50.8388625592417,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
613,19685,126,1.0,2.0,35.0,42.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
614,100324,82,1.0,4.0,32.0,86.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
615,36790,223,0.0,4.0,63.0,51.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
617,17191,147,0.0,4.0,37.0,96.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
618,91465,91,1.0,4.0,45.29807692307692,43.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
621,352313,134,1.0,4.0,59.0,96.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
622,1764615,236,1.0,4.0,32.0,58.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
623,214566,27,1.0,3.0,39.0,53.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
624,352313,165,0.0,4.0,40.63265306122449,54.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
625,31901,258,1.0,4.0,47.0,62.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
626,296262,278,1.0,4.0,59.0,50.70429252782194,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,767348,171,0.0,2.0,34.0,49.32786885245902,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
629,202562,162,0.0,5.0,24.0,31.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
630,3069,189,1.0,4.0,43.0,31.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
631,1764615,283,1.0,3.0,53.0,26.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
632,296262,182,0.0,4.0,63.0,86.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
634,1764615,222,0.0,3.0,29.0,49.67351598173516,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
635,40243,311,0.0,3.0,50.0,35.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
637,11894,134,0.0,4.0,40.0,31.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
638,339850,142,1.0,2.0,28.0,31.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
640,10757,145,1.0,2.0,45.29807692307692,57.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
641,128140,34,1.0,4.0,24.0,46.838235294117645,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,538633,119,1.0,6.0,66.0,93.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
643,1764615,204,0.0,3.0,23.0,78.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
644,224376,194,1.0,6.0,57.0,50.70429252782194,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
645,339850,180,1.0,5.0,33.0,72.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
647,89590,203,1.0,4.0,58.0,86.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
648,46063,210,0.0,4.0,47.0,45.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
649,32883,229,0.0,5.0,46.0,75.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,74647,164,0.0,5.0,55.0,78.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,120895,21,1.0,3.0,23.0,64.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
652,27478,89,1.0,2.0,62.0,95.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
653,352313,123,0.0,4.0,47.0,49.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
654,23120,285,1.0,3.0,54.0,81.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
655,37123,198,0.0,6.0,22.0,28.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
656,49513,247,0.0,3.0,37.0,67.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
657,20919,6,1.0,5.0,24.0,93.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
658,1764615,118,0.0,5.0,38.0,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
659,61903,254,1.0,5.0,42.77777777777778,50.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
661,246306,278,0.0,5.0,60.0,29.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,690422,274,1.0,6.0,39.0,4.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
663,57964,252,1.0,5.0,35.0,57.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
664,109650,164,0.0,5.0,55.0,53.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
665,352313,222,0.0,1.0,23.0,37.0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
667,120895,92,0.0,4.0,23.0,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
668,1764615,266,0.0,3.0,60.0,44.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
670,8710,176,0.0,6.0,34.0,40.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
671,61903,209,0.0,2.0,65.0,55.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
672,7250,163,1.0,6.0,33.0,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
674,690422,290,1.0,2.0,67.0,44.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
677,12883,294,1.0,4.0,55.0,50.70429252782194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
679,1764615,130,1.0,3.0,33.0,92.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,464254,154,1.0,4.0,24.0,10.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,10025,206,0.0,4.0,22.0,44.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
682,1764615,369,1.0,6.0,54.0,71.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
683,40292,268,0.0,1.0,24.0,49.67351598173516,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
684,8895,209,1.0,6.0,47.0,47.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
686,17480,231,1.0,2.0,37.0,50.70429252782194,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,8686,5,1.0,5.0,64.0,34.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
688,124295,148,1.0,3.0,41.0,81.0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
689,48632,150,0.0,6.0,52.0,14.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
690,57343,292,0.0,2.0,57.0,82.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
691,39937,193,0.0,4.0,23.0,31.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
692,44873,127,1.0,2.0,45.0,89.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,339850,138,0.0,4.0,49.0,20.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
694,54041,46,1.0,2.0,46.14666666666667,43.0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
695,124295,48,1.0,4.0,37.0,43.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,767348,249,1.0,5.0,28.0,84.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
697,1764615,134,1.0,5.0,45.672,64.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
698,128211,246,0.0,1.0,29.0,87.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,638586,173,1.0,5.0,23.0,1.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
700,339850,144,1.0,3.0,31.0,49.55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,464254,349,1.0,3.0,23.0,79.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
702,139819,138,1.0,3.0,57.0,96.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,109650,37,1.0,5.0,53.0,50.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,80072,212,0.0,2.0,37.0,24.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
706,68179,134,0.0,5.0,67.0,98.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
707,3395,264,1.0,4.0,59.0,79.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
708,296262,288,1.0,3.0,69.0,28.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
709,40243,188,0.0,3.0,56.0,81.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
710,25924,115,1.0,2.0,23.0,98.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
712,352313,91,0.0,2.0,36.0,79.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
713,464254,287,0.0,4.0,23.0,47.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
714,32686,296,1.0,4.0,56.0,83.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
716,10391,230,1.0,4.0,52.0,50.70429252782194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
717,690422,307,1.0,5.0,63.0,19.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,124295,314,1.0,5.0,23.0,74.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
720,1764615,287,0.0,6.0,43.0,8.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
721,403883,276,1.0,4.0,63.0,97.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
722,296262,311,1.0,4.0,22.0,73.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,403883,321,0.0,6.0,63.0,60.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,28637,148,0.0,4.0,24.0,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
725,25607,254,0.0,1.0,43.0,27.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
726,189662,98,1.0,5.0,70.0,18.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
727,638586,139,1.0,1.0,38.0,66.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
728,11090,245,1.0,5.0,42.77777777777778,49.454054054054055,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
729,17777,191,0.0,4.0,67.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,171505,342,1.0,1.0,57.0,26.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
732,91465,4,1.0,5.0,44.0,54.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,202562,207,1.0,3.0,36.0,34.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
735,73577,64,1.0,5.0,55.0,52.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736,173070,130,0.0,2.0,25.0,60.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
737,224376,95,1.0,4.0,70.0,66.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
738,22173,330,1.0,4.0,53.0,57.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
739,25607,159,0.0,6.0,40.63265306122449,49.32786885245902,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
740,246306,60,1.0,6.0,41.0,67.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
745,767348,225,1.0,3.0,56.0,20.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
747,38723,299,1.0,2.0,27.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
748,138578,257,1.0,3.0,34.0,48.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
749,111752,228,0.0,4.0,57.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
750,74312,87,0.0,4.0,33.0,29.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
751,2288,196,0.0,5.0,40.63265306122449,70.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
752,767348,307,1.0,5.0,53.0,73.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
753,21535,147,1.0,1.0,42.0,94.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,246306,123,1.0,2.0,45.0,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
755,16360,286,1.0,4.0,66.0,58.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,1764615,142,0.0,6.0,24.0,62.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
757,74834,216,1.0,3.0,46.0,49.454054054054055,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
758,8605,9,0.0,5.0,39.0,81.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,23500,323,1.0,5.0,42.0,43.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
760,767348,208,1.0,4.0,42.0,43.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
761,464254,215,0.0,4.0,45.26573426573427,17.0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
762,61808,103,0.0,2.0,57.0,84.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
763,22214,185,0.0,1.0,62.0,80.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
764,23500,281,0.0,3.0,35.0,93.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
765,41032,265,1.0,3.0,22.0,50.70429252782194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
766,73791,126,1.0,3.0,42.0,32.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,128211,208,0.0,4.0,42.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
769,690422,178,1.0,5.0,55.0,85.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,31974,170,1.0,3.0,28.0,75.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
771,120787,177,1.0,4.0,47.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,23266,385,1.0,3.0,67.0,83.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
773,2598,64,1.0,4.0,53.0,85.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
774,9390,209,0.0,5.0,43.566502463054185,93.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
775,27266,183,1.0,2.0,26.0,20.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
776,42374,144,1.0,4.0,25.0,29.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,767348,157,0.0,4.0,43.69859813084112,13.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
779,63092,52,1.0,5.0,45.672,77.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
780,40243,219,1.0,4.0,43.0,33.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
781,9676,210,1.0,6.0,58.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
782,690422,238,0.0,4.0,23.0,58.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
783,124295,137,1.0,5.0,23.0,30.0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
785,2476,243,0.0,4.0,34.0,85.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
789,4426,275,1.0,5.0,23.0,19.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
790,4798,193,0.0,2.0,49.0,96.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
791,2422,110,1.0,3.0,45.672,87.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
792,52451,166,1.0,3.0,64.0,32.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
793,1764615,136,0.0,2.0,40.0,29.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,31901,183,1.0,4.0,33.0,32.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
796,403883,48,0.0,3.0,66.0,41.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,80072,111,1.0,4.0,67.0,2.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
800,3164,162,1.0,3.0,36.0,19.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
802,73791,255,0.0,3.0,49.0,40.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
803,690422,175,1.0,4.0,33.0,84.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
804,204013,272,1.0,3.0,51.0,50.70429252782194,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
805,638586,193,0.0,6.0,61.0,32.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
806,128140,115,0.0,3.0,49.0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
807,61808,244,1.0,4.0,40.0,50.70429252782194,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
809,40423,202,0.0,4.0,47.0,18.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
810,65823,173,0.0,5.0,30.0,60.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
811,690422,174,1.0,1.0,50.0,70.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
813,63092,262,1.0,4.0,26.0,48.4750830564784,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,107670,213,1.0,4.0,23.0,49.454054054054055,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,297288,287,0.0,4.0,26.0,49.32786885245902,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,1764615,225,1.0,5.0,45.0,91.0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
818,1764615,130,1.0,4.0,56.0,26.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
819,15867,165,0.0,5.0,45.0,49.67351598173516,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
822,34821,250,0.0,4.0,55.0,39.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
823,246306,238,1.0,2.0,41.0,47.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
824,246306,264,1.0,3.0,56.0,29.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
825,124295,130,1.0,2.0,30.0,57.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
826,30738,152,1.0,4.0,45.672,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
827,35445,332,1.0,5.0,44.38461538461539,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
828,202562,63,1.0,6.0,38.0,45.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
829,19685,53,1.0,5.0,46.0,85.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,12624,129,1.0,5.0,58.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
831,173070,312,1.0,5.0,46.14666666666667,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
832,1764615,125,1.0,4.0,51.0,48.4750830564784,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
833,14325,0,0.0,4.0,51.0,14.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
837,17861,313,0.0,3.0,29.0,75.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,19167,315,0.0,4.0,50.0,27.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
840,403883,214,0.0,4.0,47.0,23.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
841,5934,200,0.0,3.0,42.0,54.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
